STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00043244,FREMONT,3/12/13,0,,,70,45,69
USC00043244,FREMONT,3/13/13,0,,,72,46,71
USC00043244,FREMONT,3/14/13,0,,,72,49,61
USC00043244,FREMONT,3/15/13,0,,,68,44,62
USC00043244,FREMONT,3/16/13,0,,,69,48,59
USC00043244,FREMONT,3/17/13,0,,,69,43,63
USC00043244,FREMONT,3/18/13,0,,,65,42,65
USC00043244,FREMONT,3/19/13,0,,,69,45,61
USC00043244,FREMONT,3/20/13,0.05,,,69,47,58
USC00043244,FREMONT,3/21/13,0,,,61,46,60
USC00043244,FREMONT,3/22/13,0,,,65,40,63
USC00043244,FREMONT,3/23/13,0,,,67,42,65
USC00043244,FREMONT,3/24/13,0,,,68,42,65
USC00043244,FREMONT,3/25/13,0,,,65,44,55
USC00043244,FREMONT,3/26/13,0,,,65,48,62
USC00043244,FREMONT,3/27/13,0,,,66,47,60
USC00043244,FREMONT,3/28/13,0,,,71,54,69
USC00043244,FREMONT,3/29/13,0,,,76,48,69
USC00043244,FREMONT,3/30/13,0,,,71,53,67
USC00043244,FREMONT,3/31/13,0.04,,,71,52,66
USC00043244,FREMONT,4/1/13,0.06,,,68,54,59
USC00043244,FREMONT,4/2/13,0,,,67,48,63
USC00043244,FREMONT,4/3/13,0,,,77,50,72
USC00043244,FREMONT,4/4/13,0.09,,,72,52,67
USC00043244,FREMONT,4/5/13,0,,,67,55,62
USC00043244,FREMONT,4/6/13,0,,,67,53,63
USC00043244,FREMONT,4/7/13,0,,,64,52,60
USC00043244,FREMONT,4/8/13,0,,,64,48,59
USC00043244,FREMONT,4/9/13,0,,,75,51,70
USC00043244,FREMONT,4/10/13,0,,,80,49,67
USC00043244,FREMONT,4/11/13,0,,,67,50,61
USC00043244,FREMONT,4/12/13,0,,,72,45,63
USC00043244,FREMONT,4/13/13,0,,,63,47,56
USC00043244,FREMONT,4/14/13,0,,,63,44,56
USC00043244,FREMONT,4/15/13,0,,,58,47,53
USC00043244,FREMONT,4/16/13,0,,,64,40,61
USC00043244,FREMONT,4/17/13,0,,,69,49,63
USC00043244,FREMONT,4/18/13,0,,,75,44,74
USC00043244,FREMONT,4/19/13,0,,,78,47,72
USC00043244,FREMONT,4/20/13,0,,,76,50,69
USC00043244,FREMONT,4/21/13,0,,,82,48,78
USC00043244,FREMONT,4/22/13,0,,,85,53,80
USC00043244,FREMONT,4/23/13,0,,,80,52,72
USC00043244,FREMONT,4/24/13,0,,,72,48,64
USC00043244,FREMONT,4/26/13,0,,,68,52,63
USC00043244,FREMONT,4/27/13,0,,,72,50,65
USC00043244,FREMONT,4/28/13,0,,,79,49,78
USC00043244,FREMONT,4/29/13,0,,,84,56,77
USC00043244,FREMONT,4/30/13,0,,,78,52,71
USC00043244,FREMONT,5/1/13,0,,,84,55,81
USC00043244,FREMONT,5/2/13,0,,,90,53,89
USC00043244,FREMONT,5/3/13,0,,,89,55,81
USC00043244,FREMONT,5/4/13,0,,,85,55,80
USC00043244,FREMONT,5/5/13,0,,,80,55,68
USC00043244,FREMONT,5/6/13,0,,,69,55,67
USC00043244,FREMONT,5/7/13,0,,,71,56,68
USC00043244,FREMONT,5/8/13,0,,,68,54,61
USC00043244,FREMONT,5/9/13,0,,,64,53,60
USC00043244,FREMONT,5/10/13,0,,,67,52,62
USC00043244,FREMONT,5/11/13,0,,,82,52,72
USC00043244,FREMONT,5/12/13,0,,,74,52,71
USC00043244,FREMONT,5/13/13,0,,,72,52,70
USC00043244,FREMONT,5/14/13,0,,,71,53,66
USC00043244,FREMONT,5/15/13,0,,,67,51,63
USC00043244,FREMONT,5/16/13,0,,,68,55,65
USC00043244,FREMONT,5/17/13,0,,,66,51,63
USC00043244,FREMONT,5/18/13,0,,,69,50,68
USC00043244,FREMONT,5/19/13,0,,,78,51,71
USC00043244,FREMONT,5/20/13,0,,,85,51,80
USC00043244,FREMONT,5/21/13,0,,,81,53,61
USC00043244,FREMONT,5/22/13,0,,,63,47,59
USC00043244,FREMONT,5/23/13,0,,,65,49,63
USC00043244,FREMONT,5/24/13,0,,,66,45,61
USC00043244,FREMONT,5/25/13,0,,,63,48,62
USC00043244,FREMONT,5/26/13,0,,,67,53,66
USC00043244,FREMONT,5/27/13,0,,,66,54,63
USC00043244,FREMONT,5/28/13,0,,,68,57,65
USC00043244,FREMONT,5/29/13,0,,,67,55,65
USC00043244,FREMONT,5/30/13,0,,,70,50,67
USC00043244,FREMONT,5/31/13,0,,,80,51,76
USC00043244,FREMONT,6/1/13,0,,,85,53,81
USC00043244,FREMONT,6/2/13,0,,,82,52,69
USC00043244,FREMONT,6/3/13,0,,,75,52,73
USC00043244,FREMONT,6/4/13,0,,,73,64,69
USC00043244,FREMONT,6/5/13,0,,,69,55,67
USC00043244,FREMONT,6/6/13,0,,,74,54,71
USC00043244,FREMONT,6/7/13,0,,,85,55,84
USC00043244,FREMONT,6/8/13,0,,,86,59,77
USC00043244,FREMONT,6/9/13,0,,,85,57,67
USC00043244,FREMONT,6/10/13,0,,,76,57,74
USC00043244,FREMONT,6/11/13,0,,,75,56,69
USC00043244,FREMONT,6/12/13,0,,,71,53,68
USC00043244,FREMONT,6/13/13,0,,,73,54,68
USC00043244,FREMONT,6/14/13,0,,,83,52,77
USC00043244,FREMONT,6/15/13,0,,,77,52,63
USC00043244,FREMONT,6/16/13,0,,,72,50,68
USC00043244,FREMONT,6/17/13,0,,,70,54,66
USC00043244,FREMONT,6/18/13,0,,,66,55,64
USC00043244,FREMONT,6/19/13,0,,,70,53,66
USC00043244,FREMONT,6/20/13,0,,,72,51,68
USC00043244,FREMONT,6/21/13,0,,,78,52,70
USC00043244,FREMONT,6/22/13,0,,,80,52,68
USC00043244,FREMONT,6/23/13,0,,,71,56,69
USC00043244,FREMONT,6/24/13,0.02,,,69,58,65
USC00043244,FREMONT,6/25/13,0,,,79,52,77
USC00043244,FREMONT,6/26/13,0,,,80,64,78
USC00043244,FREMONT,6/27/13,0,,,81,60,77
USC00043244,FREMONT,6/28/13,0,,,91,61,88
USC00043244,FREMONT,6/29/13,0,,,93,62,83
USC00043244,FREMONT,6/30/13,0,,,84,61,80
USC00043244,FREMONT,7/1/13,0,,,90,60,84
USC00043244,FREMONT,7/2/13,0,,,89,63,87
USC00043244,FREMONT,7/3/13,0,,,89,60,88
USC00043244,FREMONT,7/4/13,0,,,89,65,88
USC00043244,FREMONT,7/5/13,0,,,88,57,67
USC00043244,FREMONT,7/6/13,0,,,74,55,69
USC00043244,FREMONT,7/7/13,0,,,76,54,69
USC00043244,FREMONT,7/8/13,0,,,77,56,76
USC00043244,FREMONT,7/9/13,0,,,84,56,84
USC00043244,FREMONT,7/10/13,0,,,84,55,71
USC00043244,FREMONT,7/11/13,0,,,72,56,68
USC00043244,FREMONT,7/12/13,0,,,74,55,71
USC00043244,FREMONT,7/13/13,0,,,80,53,80
USC00043244,FREMONT,7/14/13,0,,,81,54,71
USC00043244,FREMONT,7/15/13,0,,,71,55,67
USC00043244,FREMONT,7/16/13,0,,,70,57,69
USC00043244,FREMONT,7/17/13,0,,,71,58,69
USC00043244,FREMONT,7/18/13,0,,,79,56,72
USC00043244,FREMONT,7/19/13,0,,,80,56,73
USC00043244,FREMONT,7/20/13,0,,,79,56,77
USC00043244,FREMONT,7/21/13,0,,,77,55,74
USC00043244,FREMONT,7/22/13,0,,,74,56,73
USC00043244,FREMONT,7/23/13,0,,,78,60,76
USC00043244,FREMONT,7/24/13,0,,,83,58,76
USC00043244,FREMONT,7/25/13,0,,,80,56,78
USC00043244,FREMONT,7/26/13,0,,,79,56,75
USC00043244,FREMONT,7/27/13,0,,,75,57,74
USC00043244,FREMONT,7/28/13,0,,,74,57,70
USC00043244,FREMONT,7/29/13,0,,,72,56,68
USC00043244,FREMONT,7/30/13,0,,,75,56,72
USC00043244,FREMONT,7/31/13,0,,,73,56,67
USC00043244,FREMONT,8/1/13,0,,,70,54,68
USC00043244,FREMONT,8/2/13,0,,,74,54,67
USC00043244,FREMONT,8/3/13,0,,,75,54,73
USC00043244,FREMONT,8/4/13,0,,,73,55,70
USC00043244,FREMONT,8/5/13,0,,,71,57,65
USC00043244,FREMONT,8/6/13,0,,,70,56,67
USC00043244,FREMONT,8/7/13,0,,,71,59,70
USC00043244,FREMONT,8/8/13,0,,,71,59,68
USC00043244,FREMONT,8/9/13,0,,,71,56,69
USC00043244,FREMONT,8/10/13,0,,,72,58,72
USC00043244,FREMONT,8/11/13,0,,,72,58,71
USC00043244,FREMONT,8/12/13,0,,,78,56,77
USC00043244,FREMONT,8/13/13,0,,,84,54,81
USC00043244,FREMONT,8/14/13,0,,,81,56,72
USC00043244,FREMONT,8/16/13,0,,,81,61,73
USC00043244,FREMONT,8/17/13,0,,,73,59,70
USC00043244,FREMONT,8/18/13,0,,,89,56,82
USC00043244,FREMONT,8/19/13,0,,,83,64,80
USC00043244,FREMONT,8/20/13,0,,,80,59,75
USC00043244,FREMONT,8/21/13,0,,,75,58,73
USC00043244,FREMONT,8/22/13,0,,,73,57,69
USC00043244,FREMONT,8/23/13,0,,,70,58,66
USC00043244,FREMONT,8/24/13,0,,,73,56,71
USC00043244,FREMONT,8/25/13,0,,,79,62,72
USC00043244,FREMONT,8/26/13,0,,,72,60,71
USC00043244,FREMONT,8/27/13,0,,,76,54,72
USC00043244,FREMONT,8/28/13,0,,,77,61,71
USC00043244,FREMONT,8/29/13,0,,,77,61,72
USC00043244,FREMONT,8/31/13,0,,,84,59,71
USC00043244,FREMONT,9/1/13,0,,,78,60,70
USC00043244,FREMONT,9/2/13,0,,,77,64,71
USC00043244,FREMONT,9/3/13,0,,,75,60,73
USC00043244,FREMONT,9/4/13,0,,,74,60,72
USC00043244,FREMONT,9/5/13,0,,,73,61,70
USC00043244,FREMONT,9/6/13,0,,,84,55,83
USC00043244,FREMONT,9/7/13,0,,,92,59,88
USC00043244,FREMONT,9/8/13,0,,,88,58,83
USC00043244,FREMONT,9/9/13,0,,,85,59,82
USC00043244,FREMONT,9/10/13,0,,,82,59,73
USC00043244,FREMONT,9/11/13,0,,,74,59,71
USC00043244,FREMONT,9/12/13,0,,,74,61,70
USC00043244,FREMONT,9/13/13,0,,,72,59,67
USC00043244,FREMONT,9/14/13,0,,,67,58,64
USC00043244,FREMONT,9/15/13,0,,,74,57,72
USC00043244,FREMONT,9/16/13,0,,,76,60,69
USC00043244,FREMONT,9/17/13,0,,,70,60,65
USC00043244,FREMONT,9/18/13,0,,,79,53,72
USC00043244,FREMONT,9/19/13,0,,,84,51,82
USC00043244,FREMONT,9/20/13,0,,,82,54,71
USC00043244,FREMONT,9/21/13,0.62,,,71,60,65
USC00043244,FREMONT,9/22/13,0,,,71,55,69
USC00043244,FREMONT,9/23/13,0,,,78,54,76
USC00043244,FREMONT,9/24/13,0,,,76,55,67
USC00043244,FREMONT,9/25/13,0,,,67,53,64
USC00043244,FREMONT,9/26/13,0,,,72,47,68
USC00043244,FREMONT,9/27/13,0,,,76,47,75
USC00043244,FREMONT,9/28/13,0,,,81,50,75
USC00043244,FREMONT,9/29/13,0,,,75,54,73
USC00043244,FREMONT,9/30/13,0,,,74,58,73
USC00043244,FREMONT,10/1/13,0,,,73,56,68
USC00043244,FREMONT,10/2/13,0,,,74,51,67
USC00043244,FREMONT,10/3/13,0,,,71,49,67
USC00043244,FREMONT,10/4/13,0,,,78,56,78
USC00043244,FREMONT,10/5/13,0,,,83,53,81
USC00043244,FREMONT,10/6/13,0,,,82,50,81
USC00043244,FREMONT,10/7/13,0,,,81,52,77
USC00043244,FREMONT,10/8/13,0,,,77,49,71
USC00043244,FREMONT,10/9/13,0,,,71,51,65
USC00043244,FREMONT,10/10/13,0,,,70,49,65
USC00043244,FREMONT,10/11/13,0,,,69,45,65
USC00043244,FREMONT,10/12/13,0,,,,,
USC00043244,FREMONT,10/13/13,0,,,71,47,68
USC00043244,FREMONT,10/15/13,0,,,78,47,77
USC00043244,FREMONT,10/16/13,0,,,81,49,78
USC00043244,FREMONT,10/17/13,0,,,78,49,77
USC00043244,FREMONT,10/18/13,0,,,77,47,73
USC00043244,FREMONT,10/19/13,0,,,77,47,75
USC00043244,FREMONT,10/20/13,0,,,76,47,69
USC00043244,FREMONT,10/21/13,0,,,70,49,66
USC00043244,FREMONT,10/22/13,0,,,70,47,67
USC00043244,FREMONT,10/23/13,0,,,67,50,64
USC00043244,FREMONT,10/24/13,0,,,65,51,60
USC00043244,FREMONT,10/25/13,0,,,68,47,65
USC00043244,FREMONT,10/26/13,0,,,72,46,66
USC00043244,FREMONT,10/28/13,0,,,64,51,58
USC00043244,FREMONT,10/29/13,0,,,62,53,60
USC00043244,FREMONT,10/30/13,0,,,66,43,62
USC00043244,FREMONT,10/31/13,0,,,70,44,69
USC00043244,FREMONT,11/1/13,0,,,74,46,71
USC00043244,FREMONT,11/2/13,0,,,71,46,62
USC00043244,FREMONT,11/3/13,0,,,62,42,57
USC00043244,FREMONT,11/4/13,0,,,64,38,61
USC00043244,FREMONT,11/5/13,0,,,70,43,67
USC00043244,FREMONT,11/7/13,0,,,73,43,64
USC00043244,FREMONT,11/8/13,0,,,69,48,64
USC00043244,FREMONT,11/9/13,0,,,71,44,67
USC00043244,FREMONT,11/10/13,0,,,67,45,60
USC00043244,FREMONT,11/11/13,0,,,66,45,62
USC00043244,FREMONT,11/12/13,0,,,72,54,68
USC00043244,FREMONT,11/13/13,0,,,72,47,64
USC00043244,FREMONT,11/14/13,0,,,64,51,55
USC00043244,FREMONT,11/15/13,0,,,64,45,57
USC00043244,FREMONT,11/16/13,0,,,62,42,56
USC00043244,FREMONT,11/17/13,0,,,62,48,57
USC00043244,FREMONT,11/18/13,0,,,60,43,56
USC00043244,FREMONT,11/19/13,0,,,62,48,58
USC00043244,FREMONT,11/20/13,1,,,62,56,57
USC00043244,FREMONT,11/21/13,0,,,61,49,60
USC00043244,FREMONT,11/22/13,0,,,69,45,68
USC00043244,FREMONT,11/23/13,0,,,68,43,61
USC00043244,FREMONT,11/24/13,0,,,65,40,61
USC00043244,FREMONT,11/25/13,0,,,64,40,58
USC00043244,FREMONT,11/26/13,0,,,64,43,58
USC00043244,FREMONT,11/27/13,0,,,65,45,62
USC00043244,FREMONT,11/28/13,0,,,68,45,62
USC00043244,FREMONT,11/29/13,0,,,69,42,63
USC00043244,FREMONT,11/30/13,0,,,64,42,60
USC00043244,FREMONT,12/1/13,0,,,66,41,63
USC00043244,FREMONT,12/2/13,0,,,63,41,57
USC00043244,FREMONT,12/3/13,0,,,57,50,51
USC00043244,FREMONT,12/4/13,0,,,52,32,48
USC00043244,FREMONT,12/5/13,0,,,51,30,48
USC00043244,FREMONT,12/6/13,0.01,,,52,31,48
USC00043244,FREMONT,12/7/13,0.24,,,49,37,45
USC00043244,FREMONT,12/9/13,0,,,51,32,48
USC00043244,FREMONT,12/10/13,0,,,53,29,46
USC00043244,FREMONT,12/11/13,0,,,56,33,51
USC00043244,FREMONT,12/12/13,0,,,59,33,56
USC00043244,FREMONT,12/13/13,0,,,58,35,53
USC00043244,FREMONT,12/14/13,0,,,61,33,57
USC00043244,FREMONT,12/15/13,0,,,60,34,57
USC00043244,FREMONT,12/16/13,0,,,66,37,62
USC00043244,FREMONT,12/17/13,0,,,62,40,58
USC00043244,FREMONT,12/18/13,0,,,60,42,51
USC00043244,FREMONT,12/19/13,0,,,59,39,53
USC00043244,FREMONT,12/20/13,0,,,60,35,56
USC00043244,FREMONT,12/21/13,0,,,60,36,56
USC00043244,FREMONT,12/22/13,0,,,66,36,60
USC00043244,FREMONT,12/23/13,0,,,63,39,58
USC00043244,FREMONT,12/24/13,0,,,67,39,64
USC00043244,FREMONT,12/25/13,0,,,67,37,63
USC00043244,FREMONT,12/26/13,0,,,67,37,62
USC00043244,FREMONT,12/27/13,0,,,62,39,56
USC00043244,FREMONT,12/28/13,0,,,61,35,59
USC00043244,FREMONT,12/29/13,0,,,67,39,63
USC00043244,FREMONT,12/30/13,0,,,63,36,59
USC00043244,FREMONT,12/31/13,0,,,59,36,55
USC00043244,FREMONT,1/1/14,0,,,61,34,57
USC00043244,FREMONT,1/2/14,0,,,63,37,60
USC00043244,FREMONT,1/3/14,0,,,62,39,60
USC00043244,FREMONT,1/4/14,0,,,66,38,62
USC00043244,FREMONT,1/5/14,0,,,67,36,63
USC00043244,FREMONT,1/6/14,0,,,63,39,56
USC00043244,FREMONT,1/7/14,0,,,63,43,59
USC00043244,FREMONT,1/8/14,0,,,59,47,52
USC00043244,FREMONT,1/9/14,0,,,59,49,56
USC00043244,FREMONT,1/10/14,0,,,61,40,59
USC00043244,FREMONT,1/11/14,0,,,59,43,56
USC00043244,FREMONT,1/12/14,0,,,61,42,60
USC00043244,FREMONT,1/13/14,0,,,68,42,65
USC00043244,FREMONT,1/14/14,0,,,71,42,69
USC00043244,FREMONT,1/15/14,0,,,73,42,69
USC00043244,FREMONT,1/16/14,0,,,74,39,69
USC00043244,FREMONT,1/17/14,0,,,69,38,64
USC00043244,FREMONT,1/19/14,0,,,69,36,63
USC00043244,FREMONT,1/20/14,0,,,71,38,65
USC00043244,FREMONT,1/21/14,0,,,65,37,63
USC00043244,FREMONT,1/22/14,0,,,70,36,68
USC00043244,FREMONT,1/23/14,0,,,68,38,65
USC00043244,FREMONT,1/24/14,0,,,66,39,63
USC00043244,FREMONT,1/25/14,0,,,71,43,66
USC00043244,FREMONT,1/26/14,0,,,70,44,66
USC00043244,FREMONT,1/28/14,0,,,67,49,62
USC00043244,FREMONT,1/29/14,0,,,64,56,60
USC00043244,FREMONT,1/30/14,0.01,,,60,51,57
USC00043244,FREMONT,1/31/14,0.01,,,59,41,55
USC00043244,FREMONT,2/1/14,0,,,59,35,57
USC00043244,FREMONT,2/2/14,0.38,,,57,41,49
USC00043244,FREMONT,2/3/14,0,,,57,41,52
USC00043244,FREMONT,2/4/14,0,,,56,37,51
USC00043244,FREMONT,2/5/14,0,,,56,37,51
USC00043244,FREMONT,2/6/14,0.43,,,53,45,53
USC00043244,FREMONT,2/7/14,,,,53,49,52
USC00043244,FREMONT,2/8/14,0.12,,,61,52,60
USC00043244,FREMONT,2/9/14,0.02,,,63,56,62
USC00043244,FREMONT,2/10/14,0.11,,,63,53,56
USC00043244,FREMONT,2/11/14,0,,,62,50,58
USC00043244,FREMONT,2/12/14,0,,,62,48,60
USC00043244,FREMONT,2/13/14,0,,,68,48,65
USC00043244,FREMONT,2/14/14,0,,,65,54,61
USC00043244,FREMONT,2/15/14,0,,,61,47,59
USC00043244,FREMONT,2/16/14,0.01,,,64,47,62
USC00043244,FREMONT,2/17/14,0,,,62,41,57
USC00043244,FREMONT,2/18/14,0,,,64,43,59
USC00043244,FREMONT,2/19/14,0,,,62,50,58
USC00043244,FREMONT,2/20/14,0,,,67,42,63
USC00043244,FREMONT,2/21/14,0,,,70,42,65
USC00043244,FREMONT,2/22/14,0,,,70,42,61
USC00043244,FREMONT,2/23/14,0,,,67,43,63
USC00043244,FREMONT,2/24/14,0,,,71,42,69
USC00043244,FREMONT,2/25/14,0,,,69,46,59
USC00043244,FREMONT,2/26/14,0.19,,,61,53,56
USC00043244,FREMONT,2/27/14,0.4,,,66,53,64
USC00043244,FREMONT,2/28/14,0.85,,,65,53,56
USC00043244,FREMONT,3/1/14,0.01,,,68,52,62
USC00043244,FREMONT,3/2/14,0,,,64,51,61
USC00043244,FREMONT,3/3/14,0,,,61,47,60
USC00043244,FREMONT,3/4/14,0,,,65,52,62
USC00043244,FREMONT,3/5/14,0,,,70,53,66
USC00043244,FREMONT,3/6/14,0.1,,,66,54,62
USC00043244,FREMONT,3/7/14,0,,,66,45,64
USC00043244,FREMONT,3/8/14,0,,,72,44,69
USC00043244,FREMONT,3/9/14,0,,,77,56,68
USC00043244,FREMONT,3/10/14,,,,68,55,64
USC00043244,FREMONT,3/11/14,0,,,69,48,63
USC00043244,FREMONT,3/12/14,0,,,74,53,74
USC00043244,FREMONT,3/13/14,0,,,76,45,68
USC00043244,FREMONT,3/14/14,0,,,70,45,68
USC00043244,FREMONT,3/15/14,0,,,77,45,74
USC00043244,FREMONT,3/16/14,0,,,77,47,72
USC00043244,FREMONT,3/17/14,0,,,72,49,67
USC00043244,FREMONT,3/18/14,0,,,71,43,67
USC00043244,FREMONT,3/19/14,0,,,76,44,71
USC00043244,FREMONT,3/20/14,0,,,72,49,65
USC00043244,FREMONT,3/21/14,0,,,67,44,65
USC00043244,FREMONT,3/22/14,0,,,68,45,67
USC00043244,FREMONT,3/23/14,0,,,67,45,65
USC00043244,FREMONT,3/24/14,0,,,73,44,73
USC00043244,FREMONT,3/25/14,0.02,,,73,44,58
USC00043244,FREMONT,3/26/14,0.25,,,61,50,58
USC00043244,FREMONT,3/27/14,0,0,0,66,49,60
USC00043244,FREMONT,3/28/14,0,,,71,46,67
USC00043244,FREMONT,3/29/14,0.32,,,67,52,55
USC00043244,FREMONT,3/30/14,0.22,,,62,45,59
USC00043244,FREMONT,3/31/14,0.4,,,59,45,47
USC00043244,FREMONT,4/1/14,0.3,,,56,43,50
USC00043244,FREMONT,4/2/14,0.2,,,61,43,59
USC00043244,FREMONT,4/3/14,0,,,65,43,61
USC00043244,FREMONT,4/4/14,0,,,61,48,58
USC00043244,FREMONT,4/5/14,0.1,,,65,46,62
USC00043244,FREMONT,4/6/14,0,,,75,46,73
USC00043244,FREMONT,4/7/14,0,,,81,51,80
USC00043244,FREMONT,4/8/14,0,0,0,82,55,79
USC00043244,FREMONT,4/9/14,0,0,0,79,51,68
USC00043244,FREMONT,4/10/14,0,0,0,77,48,77
USC00043244,FREMONT,4/11/14,0,0,0,77,52,67
USC00043244,FREMONT,4/12/14,0,0,0,68,53,64
USC00043244,FREMONT,4/13/14,0,0,0,71,53,70
USC00043244,FREMONT,4/14/14,0,0,0,73,51,71
USC00043244,FREMONT,4/15/14,0,,,73,51,68
USC00043244,FREMONT,4/16/14,0,,,76,49,71
USC00043244,FREMONT,4/18/14,0,,,71,50,61
USC00043244,FREMONT,4/19/14,0,,,66,48,61
USC00043244,FREMONT,4/20/14,0,,,78,49,77
USC00043244,FREMONT,4/21/14,0,,,77,49,63
USC00043244,FREMONT,4/22/14,0,0,0,65,50,59
USC00043244,FREMONT,4/23/14,0,0,0,65,45,64
USC00043244,FREMONT,4/24/14,0,0,0,67,51,63
USC00043244,FREMONT,4/25/14,0.29,,,64,50,50
USC00043244,FREMONT,4/26/14,0.02,,,60,46,56
USC00043244,FREMONT,4/27/14,0,0,0,64,51,60
USC00043244,FREMONT,4/28/14,0,0,0,71,47,68
USC00043244,FREMONT,4/29/14,0,,,85,47,83
USC00043244,FREMONT,4/30/14,0,,,90,56,87
USC00043244,FREMONT,5/1/14,0,,,90,57,80
USC00043244,FREMONT,5/2/14,0,,,81,53,79
USC00043244,FREMONT,5/3/14,0,,,79,54,64
USC00043244,FREMONT,5/4/14,0,,,69,55,67
USC00043244,FREMONT,5/5/14,0,,,67,55,64
USC00043244,FREMONT,5/6/14,0,,,69,51,61
USC00043244,FREMONT,5/7/14,0,,,67,49,60
USC00043244,FREMONT,5/8/14,0,,,68,53,65
USC00043244,FREMONT,5/9/14,0,,,66,55,63
USC00043244,FREMONT,5/10/14,0,,,66,50,62
USC00043244,FREMONT,5/11/14,0,,,75,47,69
USC00043244,FREMONT,5/12/14,0,,,85,48,81
USC00043244,FREMONT,5/13/14,0,,,92,55,87
USC00043244,FREMONT,5/14/14,0,,,92,58,85
USC00043244,FREMONT,5/15/14,0,,,87,58,74
USC00043244,FREMONT,5/16/14,0,,,74,53,70
USC00043244,FREMONT,5/17/14,0,,,71,53,64
USC00043244,FREMONT,5/18/14,0,,,68,53,65
USC00043244,FREMONT,5/19/14,0,,,67,54,64
USC00043244,FREMONT,5/20/14,0,,,70,54,68
USC00043244,FREMONT,5/21/14,0,,,74,54,68
USC00043244,FREMONT,5/22/14,0,,,73,55,67
USC00043244,FREMONT,5/23/14,0,,,75,54,71
USC00043244,FREMONT,5/24/14,0,,,71,54,68
USC00043244,FREMONT,5/25/14,0,,,80,53,67
USC00043244,FREMONT,5/26/14,0,,,73,54,68
USC00043244,FREMONT,5/27/14,0,,,70,53,64
USC00043244,FREMONT,5/28/14,0,,,73,49,69
USC00043244,FREMONT,5/29/14,0,,,81,51,75
USC00043244,FREMONT,5/30/14,0,,,75,51,62
USC00043244,FREMONT,5/31/14,0,,,75,54,75
USC00043244,FREMONT,6/1/14,0,,,79,52,78
USC00043244,FREMONT,6/2/14,0,,,79,52,66
USC00043244,FREMONT,6/3/14,0,,,73,55,70
USC00043244,FREMONT,6/4/14,0,,,79,53,77
USC00043244,FREMONT,6/5/14,0,,,78,53,74
USC00043244,FREMONT,6/6/14,0,,,75,54,70
USC00043244,FREMONT,6/7/14,0,,,77,54,74
USC00043244,FREMONT,6/8/14,0,,,90,56,83
USC00043244,FREMONT,6/9/14,0,,,87,60,80
USC00043244,FREMONT,6/10/14,0,,,81,57,74
USC00043244,FREMONT,6/11/14,0,,,75,57,69
USC00043244,FREMONT,6/12/14,0,,,69,55,64
USC00043244,FREMONT,6/13/14,0,,,76,52,70
USC00043244,FREMONT,6/14/14,0,,,84,54,73
USC00043244,FREMONT,6/15/14,0,,,74,55,68
USC00043244,FREMONT,6/16/14,0,,,69,54,65
USC00043244,FREMONT,6/17/14,0,,,75,52,70
USC00043244,FREMONT,6/18/14,0,,,84,52,78
USC00043244,FREMONT,6/19/14,0,,,78,53,74
USC00043244,FREMONT,6/20/14,0,,,80,54,77
USC00043244,FREMONT,6/21/14,0,,,77,54,67
USC00043244,FREMONT,6/22/14,0,,,71,51,62
USC00043244,FREMONT,6/23/14,0,,,77,53,70
USC00043244,FREMONT,6/24/14,0,,,71,55,67
USC00043244,FREMONT,6/25/14,0,,,70,56,64
USC00043244,FREMONT,6/27/14,0,,,75,57,72
USC00043244,FREMONT,6/28/14,0,,,74,59,70
USC00043244,FREMONT,6/29/14,0,,,85,55,81
USC00043244,FREMONT,6/30/14,0,,,90,59,83
USC00043244,FREMONT,7/1/14,0,,,85,57,75
USC00043244,FREMONT,7/2/14,0,,,77,58,64
USC00043244,FREMONT,7/3/14,0,,,76,57,71
USC00043244,FREMONT,7/4/14,0,,,77,54,71
USC00043244,FREMONT,7/5/14,0,,,82,55,77
USC00043244,FREMONT,7/6/14,0,,,81,54,78
USC00043244,FREMONT,7/7/14,0,,,80,56,76
USC00043244,FREMONT,7/8/14,0,,,76,58,73
USC00043244,FREMONT,7/9/14,0,,,79,57,74
USC00043244,FREMONT,7/10/14,0,,,78,58,70
USC00043244,FREMONT,7/11/14,0,,,74,60,70
USC00043244,FREMONT,7/12/14,0,,,72,60,70
USC00043244,FREMONT,7/13/14,0,,,77,57,76
USC00043244,FREMONT,7/14/14,0,,,86,59,77
USC00043244,FREMONT,7/15/14,0,,,80,59,76
USC00043244,FREMONT,7/16/14,0,,,78,61,68
USC00043244,FREMONT,7/17/14,0,,,75,61,71
USC00043244,FREMONT,7/18/14,0,,,74,61,71
USC00043244,FREMONT,7/19/14,0,,,76,61,71
USC00043244,FREMONT,7/20/14,0,,,77,61,73
USC00043244,FREMONT,7/21/14,0,,,75,63,72
USC00043244,FREMONT,7/22/14,0,,,77,61,73
USC00043244,FREMONT,7/23/14,0,,,78,61,71
USC00043244,FREMONT,7/24/14,0,,,85,59,79
USC00043244,FREMONT,7/25/14,0,,,93,59,85
USC00043244,FREMONT,7/26/14,0,,,86,60,84
USC00043244,FREMONT,7/27/14,0,,,86,63,84
USC00043244,FREMONT,7/28/14,0,,,86,59,75
USC00043244,FREMONT,7/29/14,0,,,83,60,82
USC00043244,FREMONT,7/30/14,0,,,82,59,78
